StockCode,date,units,horizon_step,prediction,model,fold,origin
21232,2011-05-29,126.0,1,252.6153846153846,Moving average (13w),2,2011-05-22
21232,2011-06-05,114.0,2,252.6153846153846,Moving average (13w),2,2011-05-22
21232,2011-06-12,195.0,3,252.6153846153846,Moving average (13w),2,2011-05-22
21232,2011-06-19,86.0,4,252.6153846153846,Moving average (13w),2,2011-05-22
21498,2011-05-29,225.0,1,183.46153846153845,Moving average (13w),2,2011-05-22
21498,2011-06-05,200.0,2,183.46153846153845,Moving average (13w),2,2011-05-22
21498,2011-06-12,225.0,3,183.46153846153845,Moving average (13w),2,2011-05-22
21498,2011-06-19,175.0,4,183.46153846153845,Moving average (13w),2,2011-05-22
21731,2011-05-29,332.0,1,169.0,Moving average (13w),2,2011-05-22
21731,2011-06-05,165.0,2,169.0,Moving average (13w),2,2011-05-22
21731,2011-06-12,96.0,3,169.0,Moving average (13w),2,2011-05-22
21731,2011-06-19,203.0,4,169.0,Moving average (13w),2,2011-05-22
21790,2011-05-29,87.0,1,200.3846153846154,Moving average (13w),2,2011-05-22
21790,2011-06-05,179.0,2,200.3846153846154,Moving average (13w),2,2011-05-22
21790,2011-06-12,114.0,3,200.3846153846154,Moving average (13w),2,2011-05-22
21790,2011-06-19,190.0,4,200.3846153846154,Moving average (13w),2,2011-05-22
21915,2011-05-29,85.0,1,262.9230769230769,Moving average (13w),2,2011-05-22
21915,2011-06-05,305.0,2,262.9230769230769,Moving average (13w),2,2011-05-22
21915,2011-06-12,84.0,3,262.9230769230769,Moving average (13w),2,2011-05-22
21915,2011-06-19,434.0,4,262.9230769230769,Moving average (13w),2,2011-05-22
21931,2011-05-29,271.0,1,228.07692307692307,Moving average (13w),2,2011-05-22
21931,2011-06-05,144.0,2,228.07692307692307,Moving average (13w),2,2011-05-22
21931,2011-06-12,230.0,3,228.07692307692307,Moving average (13w),2,2011-05-22
21931,2011-06-19,113.0,4,228.07692307692307,Moving average (13w),2,2011-05-22
21975,2011-05-29,137.0,1,248.3846153846154,Moving average (13w),2,2011-05-22
21975,2011-06-05,142.0,2,248.3846153846154,Moving average (13w),2,2011-05-22
21975,2011-06-12,168.0,3,248.3846153846154,Moving average (13w),2,2011-05-22
21975,2011-06-19,501.0,4,248.3846153846154,Moving average (13w),2,2011-05-22
21977,2011-05-29,2825.0,1,525.5384615384615,Moving average (13w),2,2011-05-22
21977,2011-06-05,20.0,2,525.5384615384615,Moving average (13w),2,2011-05-22
21977,2011-06-12,337.0,3,525.5384615384615,Moving average (13w),2,2011-05-22
21977,2011-06-19,471.0,4,525.5384615384615,Moving average (13w),2,2011-05-22
21980,2011-05-29,48.0,1,166.6153846153846,Moving average (13w),2,2011-05-22
21980,2011-06-05,120.0,2,166.6153846153846,Moving average (13w),2,2011-05-22
21980,2011-06-12,0.0,3,166.6153846153846,Moving average (13w),2,2011-05-22
21980,2011-06-19,52.0,4,166.6153846153846,Moving average (13w),2,2011-05-22
21981,2011-05-29,37.0,1,177.76923076923077,Moving average (13w),2,2011-05-22
21981,2011-06-05,50.0,2,177.76923076923077,Moving average (13w),2,2011-05-22
21981,2011-06-12,1.0,3,177.76923076923077,Moving average (13w),2,2011-05-22
21981,2011-06-19,24.0,4,177.76923076923077,Moving average (13w),2,2011-05-22
21982,2011-05-29,24.0,1,199.3846153846154,Moving average (13w),2,2011-05-22
21982,2011-06-05,79.0,2,199.3846153846154,Moving average (13w),2,2011-05-22
21982,2011-06-12,78.0,3,199.3846153846154,Moving average (13w),2,2011-05-22
21982,2011-06-19,52.0,4,199.3846153846154,Moving average (13w),2,2011-05-22
22086,2011-05-29,0.0,1,9.23076923076923,Moving average (13w),2,2011-05-22
22086,2011-06-05,0.0,2,9.23076923076923,Moving average (13w),2,2011-05-22
22086,2011-06-12,2.0,3,9.23076923076923,Moving average (13w),2,2011-05-22
22086,2011-06-19,1.0,4,9.23076923076923,Moving average (13w),2,2011-05-22
22151,2011-05-29,680.0,1,360.46153846153845,Moving average (13w),2,2011-05-22
22151,2011-06-05,173.0,2,360.46153846153845,Moving average (13w),2,2011-05-22
22151,2011-06-12,585.0,3,360.46153846153845,Moving average (13w),2,2011-05-22
22151,2011-06-19,462.0,4,360.46153846153845,Moving average (13w),2,2011-05-22
22178,2011-05-29,608.0,1,550.4615384615385,Moving average (13w),2,2011-05-22
22178,2011-06-05,739.0,2,550.4615384615385,Moving average (13w),2,2011-05-22
22178,2011-06-12,543.0,3,550.4615384615385,Moving average (13w),2,2011-05-22
22178,2011-06-19,276.0,4,550.4615384615385,Moving average (13w),2,2011-05-22
22197,2011-05-29,4562.0,1,635.8461538461538,Moving average (13w),2,2011-05-22
22197,2011-06-05,533.0,2,635.8461538461538,Moving average (13w),2,2011-05-22
22197,2011-06-12,410.0,3,635.8461538461538,Moving average (13w),2,2011-05-22
22197,2011-06-19,437.0,4,635.8461538461538,Moving average (13w),2,2011-05-22
22355,2011-05-29,354.0,1,311.15384615384613,Moving average (13w),2,2011-05-22
22355,2011-06-05,152.0,2,311.15384615384613,Moving average (13w),2,2011-05-22
22355,2011-06-12,243.0,3,311.15384615384613,Moving average (13w),2,2011-05-22
22355,2011-06-19,405.0,4,311.15384615384613,Moving average (13w),2,2011-05-22
22386,2011-05-29,560.0,1,351.3076923076923,Moving average (13w),2,2011-05-22
22386,2011-06-05,410.0,2,351.3076923076923,Moving average (13w),2,2011-05-22
22386,2011-06-12,478.0,3,351.3076923076923,Moving average (13w),2,2011-05-22
22386,2011-06-19,243.0,4,351.3076923076923,Moving average (13w),2,2011-05-22
22411,2011-05-29,338.0,1,235.3846153846154,Moving average (13w),2,2011-05-22
22411,2011-06-05,85.0,2,235.3846153846154,Moving average (13w),2,2011-05-22
22411,2011-06-12,188.0,3,235.3846153846154,Moving average (13w),2,2011-05-22
22411,2011-06-19,144.0,4,235.3846153846154,Moving average (13w),2,2011-05-22
22423,2011-05-29,169.0,1,285.9230769230769,Moving average (13w),2,2011-05-22
22423,2011-06-05,263.0,2,285.9230769230769,Moving average (13w),2,2011-05-22
22423,2011-06-12,208.0,3,285.9230769230769,Moving average (13w),2,2011-05-22
22423,2011-06-19,174.0,4,285.9230769230769,Moving average (13w),2,2011-05-22
22469,2011-05-29,1205.0,1,175.6153846153846,Moving average (13w),2,2011-05-22
22469,2011-06-05,421.0,2,175.6153846153846,Moving average (13w),2,2011-05-22
22469,2011-06-12,366.0,3,175.6153846153846,Moving average (13w),2,2011-05-22
22469,2011-06-19,261.0,4,175.6153846153846,Moving average (13w),2,2011-05-22
22492,2011-05-29,288.0,1,463.0769230769231,Moving average (13w),2,2011-05-22
22492,2011-06-05,108.0,2,463.0769230769231,Moving average (13w),2,2011-05-22
22492,2011-06-12,361.0,3,463.0769230769231,Moving average (13w),2,2011-05-22
22492,2011-06-19,761.0,4,463.0769230769231,Moving average (13w),2,2011-05-22
22616,2011-05-29,84.0,1,567.7692307692307,Moving average (13w),2,2011-05-22
22616,2011-06-05,80.0,2,567.7692307692307,Moving average (13w),2,2011-05-22
22616,2011-06-12,46.0,3,567.7692307692307,Moving average (13w),2,2011-05-22
22616,2011-06-19,1512.0,4,567.7692307692307,Moving average (13w),2,2011-05-22
22952,2011-05-29,0.0,1,2.230769230769231,Moving average (13w),2,2011-05-22
22952,2011-06-05,0.0,2,2.230769230769231,Moving average (13w),2,2011-05-22
22952,2011-06-12,0.0,3,2.230769230769231,Moving average (13w),2,2011-05-22
22952,2011-06-19,2.0,4,2.230769230769231,Moving average (13w),2,2011-05-22
23084,2011-05-29,454.0,1,46.15384615384615,Moving average (13w),2,2011-05-22
23084,2011-06-05,135.0,2,46.15384615384615,Moving average (13w),2,2011-05-22
23084,2011-06-12,199.0,3,46.15384615384615,Moving average (13w),2,2011-05-22
23084,2011-06-19,642.0,4,46.15384615384615,Moving average (13w),2,2011-05-22
23166,2011-05-29,215.0,1,45.0,Moving average (13w),2,2011-05-22
23166,2011-06-05,67.0,2,45.0,Moving average (13w),2,2011-05-22
23166,2011-06-12,145.0,3,45.0,Moving average (13w),2,2011-05-22
23166,2011-06-19,125.0,4,45.0,Moving average (13w),2,2011-05-22
23843,2011-05-29,0.0,1,0.0,Moving average (13w),2,2011-05-22
23843,2011-06-05,0.0,2,0.0,Moving average (13w),2,2011-05-22
23843,2011-06-12,0.0,3,0.0,Moving average (13w),2,2011-05-22
23843,2011-06-19,0.0,4,0.0,Moving average (13w),2,2011-05-22
47566,2011-05-29,839.0,1,488.0,Moving average (13w),2,2011-05-22
47566,2011-06-05,434.0,2,488.0,Moving average (13w),2,2011-05-22
47566,2011-06-12,663.0,3,488.0,Moving average (13w),2,2011-05-22
47566,2011-06-19,507.0,4,488.0,Moving average (13w),2,2011-05-22
71459,2011-05-29,424.0,1,369.15384615384613,Moving average (13w),2,2011-05-22
71459,2011-06-05,176.0,2,369.15384615384613,Moving average (13w),2,2011-05-22
71459,2011-06-12,176.0,3,369.15384615384613,Moving average (13w),2,2011-05-22
71459,2011-06-19,422.0,4,369.15384615384613,Moving average (13w),2,2011-05-22
84077,2011-05-29,576.0,1,1350.5384615384614,Moving average (13w),2,2011-05-22
84077,2011-06-05,1445.0,2,1350.5384615384614,Moving average (13w),2,2011-05-22
84077,2011-06-12,480.0,3,1350.5384615384614,Moving average (13w),2,2011-05-22
84077,2011-06-19,145.0,4,1350.5384615384614,Moving average (13w),2,2011-05-22
84347,2011-05-29,12.0,1,5.615384615384615,Moving average (13w),2,2011-05-22
84347,2011-06-05,1.0,2,5.615384615384615,Moving average (13w),2,2011-05-22
84347,2011-06-12,0.0,3,5.615384615384615,Moving average (13w),2,2011-05-22
84347,2011-06-19,2.0,4,5.615384615384615,Moving average (13w),2,2011-05-22
84568,2011-05-29,4.0,1,289.2307692307692,Moving average (13w),2,2011-05-22
84568,2011-06-05,297.0,2,289.2307692307692,Moving average (13w),2,2011-05-22
84568,2011-06-12,288.0,3,289.2307692307692,Moving average (13w),2,2011-05-22
84568,2011-06-19,13.0,4,289.2307692307692,Moving average (13w),2,2011-05-22
84755,2011-05-29,676.0,1,425.15384615384613,Moving average (13w),2,2011-05-22
84755,2011-06-05,496.0,2,425.15384615384613,Moving average (13w),2,2011-05-22
84755,2011-06-12,572.0,3,425.15384615384613,Moving average (13w),2,2011-05-22
84755,2011-06-19,632.0,4,425.15384615384613,Moving average (13w),2,2011-05-22
84879,2011-05-29,565.0,1,612.3846153846154,Moving average (13w),2,2011-05-22
84879,2011-06-05,384.0,2,612.3846153846154,Moving average (13w),2,2011-05-22
84879,2011-06-12,292.0,3,612.3846153846154,Moving average (13w),2,2011-05-22
84879,2011-06-19,446.0,4,612.3846153846154,Moving average (13w),2,2011-05-22
84946,2011-05-29,595.0,1,254.3846153846154,Moving average (13w),2,2011-05-22
84946,2011-06-05,269.0,2,254.3846153846154,Moving average (13w),2,2011-05-22
84946,2011-06-12,576.0,3,254.3846153846154,Moving average (13w),2,2011-05-22
84946,2011-06-19,294.0,4,254.3846153846154,Moving average (13w),2,2011-05-22
84970S,2011-05-29,263.0,1,264.2307692307692,Moving average (13w),2,2011-05-22
84970S,2011-06-05,128.0,2,264.2307692307692,Moving average (13w),2,2011-05-22
84970S,2011-06-12,324.0,3,264.2307692307692,Moving average (13w),2,2011-05-22
84970S,2011-06-19,66.0,4,264.2307692307692,Moving average (13w),2,2011-05-22
84991,2011-05-29,301.0,1,434.15384615384613,Moving average (13w),2,2011-05-22
84991,2011-06-05,136.0,2,434.15384615384613,Moving average (13w),2,2011-05-22
84991,2011-06-12,90.0,3,434.15384615384613,Moving average (13w),2,2011-05-22
84991,2011-06-19,304.0,4,434.15384615384613,Moving average (13w),2,2011-05-22
84992,2011-05-29,87.0,1,249.76923076923077,Moving average (13w),2,2011-05-22
84992,2011-06-05,28.0,2,249.76923076923077,Moving average (13w),2,2011-05-22
84992,2011-06-12,114.0,3,249.76923076923077,Moving average (13w),2,2011-05-22
84992,2011-06-19,193.0,4,249.76923076923077,Moving average (13w),2,2011-05-22
85099B,2011-05-29,933.0,1,868.3846153846154,Moving average (13w),2,2011-05-22
85099B,2011-06-05,273.0,2,868.3846153846154,Moving average (13w),2,2011-05-22
85099B,2011-06-12,883.0,3,868.3846153846154,Moving average (13w),2,2011-05-22
85099B,2011-06-19,959.0,4,868.3846153846154,Moving average (13w),2,2011-05-22
85099C,2011-05-29,387.0,1,268.0769230769231,Moving average (13w),2,2011-05-22
85099C,2011-06-05,210.0,2,268.0769230769231,Moving average (13w),2,2011-05-22
85099C,2011-06-12,261.0,3,268.0769230769231,Moving average (13w),2,2011-05-22
85099C,2011-06-19,375.0,4,268.0769230769231,Moving average (13w),2,2011-05-22
85099F,2011-05-29,423.0,1,346.15384615384613,Moving average (13w),2,2011-05-22
85099F,2011-06-05,407.0,2,346.15384615384613,Moving average (13w),2,2011-05-22
85099F,2011-06-12,433.0,3,346.15384615384613,Moving average (13w),2,2011-05-22
85099F,2011-06-19,234.0,4,346.15384615384613,Moving average (13w),2,2011-05-22
85123A,2011-05-29,1026.0,1,701.6153846153846,Moving average (13w),2,2011-05-22
85123A,2011-06-05,629.0,2,701.6153846153846,Moving average (13w),2,2011-05-22
85123A,2011-06-12,390.0,3,701.6153846153846,Moving average (13w),2,2011-05-22
85123A,2011-06-19,391.0,4,701.6153846153846,Moving average (13w),2,2011-05-22
15036,2011-05-29,397.0,1,308.89993122847125,LightGBM,2,2011-05-22
15036,2011-06-05,193.0,2,304.2012193594007,LightGBM,2,2011-05-22
15036,2011-06-12,1610.0,3,330.5806535949064,LightGBM,2,2011-05-22
15036,2011-06-19,1285.0,4,338.02668448014344,LightGBM,2,2011-05-22
16014,2011-05-29,20.0,1,139.81732239285157,LightGBM,2,2011-05-22
16014,2011-06-05,0.0,2,47.39567774497591,LightGBM,2,2011-05-22
16014,2011-06-12,20.0,3,85.6113794178074,LightGBM,2,2011-05-22
16014,2011-06-19,12.0,4,45.38173646528105,LightGBM,2,2011-05-22
17003,2011-05-29,793.0,1,221.76114331979863,LightGBM,2,2011-05-22
17003,2011-06-05,360.0,2,202.51153952619603,LightGBM,2,2011-05-22
17003,2011-06-12,913.0,3,181.4771114855631,LightGBM,2,2011-05-22
17003,2011-06-19,837.0,4,111.18572163172037,LightGBM,2,2011-05-22
20724,2011-05-29,186.0,1,189.83351364650122,LightGBM,2,2011-05-22
20724,2011-06-05,244.0,2,226.76091403920654,LightGBM,2,2011-05-22
20724,2011-06-12,554.0,3,267.23597951348574,LightGBM,2,2011-05-22
20724,2011-06-19,159.0,4,271.45415812670353,LightGBM,2,2011-05-22
20725,2011-05-29,684.0,1,322.4680615495279,LightGBM,2,2011-05-22
20725,2011-06-05,184.0,2,243.72583184176875,LightGBM,2,2011-05-22
20725,2011-06-12,585.0,3,343.99351085441657,LightGBM,2,2011-05-22
20725,2011-06-19,448.0,4,355.28893249781987,LightGBM,2,2011-05-22
20727,2011-05-29,127.0,1,228.36058602388127,LightGBM,2,2011-05-22
20727,2011-06-05,208.0,2,186.58346722997362,LightGBM,2,2011-05-22
20727,2011-06-12,180.0,3,231.66995748787488,LightGBM,2,2011-05-22
20727,2011-06-19,241.0,4,210.64739705591626,LightGBM,2,2011-05-22
21080,2011-05-29,390.0,1,232.14559561480596,LightGBM,2,2011-05-22
21080,2011-06-05,105.0,2,221.7074960488379,LightGBM,2,2011-05-22
21080,2011-06-12,323.0,3,256.0780916445118,LightGBM,2,2011-05-22
21080,2011-06-19,468.0,4,274.43401044724675,LightGBM,2,2011-05-22
21212,2011-05-29,360.0,1,512.0972542494744,LightGBM,2,2011-05-22
21212,2011-06-05,229.0,2,618.7523842765679,LightGBM,2,2011-05-22
21212,2011-06-12,619.0,3,765.7705013294308,LightGBM,2,2011-05-22
21212,2011-06-19,856.0,4,737.1582034370093,LightGBM,2,2011-05-22
21213,2011-05-29,146.0,1,185.98144844069037,LightGBM,2,2011-05-22
21213,2011-06-05,255.0,2,195.7142848338162,LightGBM,2,2011-05-22
21213,2011-06-12,178.0,3,202.57720067178198,LightGBM,2,2011-05-22
21213,2011-06-19,503.0,4,211.53537718581038,LightGBM,2,2011-05-22
21232,2011-05-29,126.0,1,250.48234919384294,LightGBM,2,2011-05-22
21232,2011-06-05,114.0,2,219.38540319198057,LightGBM,2,2011-05-22
21232,2011-06-12,195.0,3,269.6413549867673,LightGBM,2,2011-05-22
21232,2011-06-19,86.0,4,261.45737773482193,LightGBM,2,2011-05-22
21498,2011-05-29,225.0,1,131.47036133813143,LightGBM,2,2011-05-22
21498,2011-06-05,200.0,2,137.72820615102478,LightGBM,2,2011-05-22
21498,2011-06-12,225.0,3,195.77424621421264,LightGBM,2,2011-05-22
21498,2011-06-19,175.0,4,166.48249782795736,LightGBM,2,2011-05-22
21731,2011-05-29,332.0,1,132.63440647300385,LightGBM,2,2011-05-22
21731,2011-06-05,165.0,2,113.45304397763296,LightGBM,2,2011-05-22
21731,2011-06-12,96.0,3,113.28887959679004,LightGBM,2,2011-05-22
21731,2011-06-19,203.0,4,119.06641780787248,LightGBM,2,2011-05-22
21790,2011-05-29,87.0,1,143.46046369551675,LightGBM,2,2011-05-22
21790,2011-06-05,179.0,2,119.3455028507461,LightGBM,2,2011-05-22
21790,2011-06-12,114.0,3,140.42757471056225,LightGBM,2,2011-05-22
21790,2011-06-19,190.0,4,142.90210057742675,LightGBM,2,2011-05-22
21915,2011-05-29,85.0,1,112.63316905419451,LightGBM,2,2011-05-22
21915,2011-06-05,305.0,2,241.18081588426054,LightGBM,2,2011-05-22
21915,2011-06-12,84.0,3,224.89972760577848,LightGBM,2,2011-05-22
21915,2011-06-19,434.0,4,177.11488168758507,LightGBM,2,2011-05-22
21931,2011-05-29,271.0,1,233.8978618925598,LightGBM,2,2011-05-22
21931,2011-06-05,144.0,2,162.07474156190784,LightGBM,2,2011-05-22
21931,2011-06-12,230.0,3,223.95240795100284,LightGBM,2,2011-05-22
21931,2011-06-19,113.0,4,222.81814502188794,LightGBM,2,2011-05-22
21975,2011-05-29,137.0,1,129.13515103868264,LightGBM,2,2011-05-22
21975,2011-06-05,142.0,2,131.62913449022733,LightGBM,2,2011-05-22
21975,2011-06-12,168.0,3,160.4501595263363,LightGBM,2,2011-05-22
21975,2011-06-19,501.0,4,143.8942078116466,LightGBM,2,2011-05-22
21977,2011-05-29,2825.0,1,346.67067356646544,LightGBM,2,2011-05-22
21977,2011-06-05,20.0,2,294.0427634417189,LightGBM,2,2011-05-22
21977,2011-06-12,337.0,3,372.5927124104227,LightGBM,2,2011-05-22
21977,2011-06-19,471.0,4,353.9982853327928,LightGBM,2,2011-05-22
21980,2011-05-29,48.0,1,132.1875274058869,LightGBM,2,2011-05-22
21980,2011-06-05,120.0,2,74.97286631163908,LightGBM,2,2011-05-22
21980,2011-06-12,0.0,3,93.51364022241304,LightGBM,2,2011-05-22
21980,2011-06-19,52.0,4,87.39158071628624,LightGBM,2,2011-05-22
21981,2011-05-29,37.0,1,53.998021028219576,LightGBM,2,2011-05-22
21981,2011-06-05,50.0,2,84.78193021334134,LightGBM,2,2011-05-22
21981,2011-06-12,1.0,3,103.71524877969959,LightGBM,2,2011-05-22
21981,2011-06-19,24.0,4,60.6271892063082,LightGBM,2,2011-05-22
21982,2011-05-29,24.0,1,106.18261488368118,LightGBM,2,2011-05-22
21982,2011-06-05,79.0,2,109.09146446435516,LightGBM,2,2011-05-22
21982,2011-06-12,78.0,3,128.44540203151678,LightGBM,2,2011-05-22
21982,2011-06-19,52.0,4,83.66365287511685,LightGBM,2,2011-05-22
22086,2011-05-29,0.0,1,4.8431547767890955,LightGBM,2,2011-05-22
22086,2011-06-05,0.0,2,3.263613523181308,LightGBM,2,2011-05-22
22086,2011-06-12,2.0,3,4.369102579081287,LightGBM,2,2011-05-22
22086,2011-06-19,1.0,4,2.932798886741941,LightGBM,2,2011-05-22
22151,2011-05-29,680.0,1,138.75135512545825,LightGBM,2,2011-05-22
22151,2011-06-05,173.0,2,192.81486078687283,LightGBM,2,2011-05-22
22151,2011-06-12,585.0,3,264.4832831619468,LightGBM,2,2011-05-22
22151,2011-06-19,462.0,4,224.82057480197722,LightGBM,2,2011-05-22
22178,2011-05-29,608.0,1,273.9380884308252,LightGBM,2,2011-05-22
22178,2011-06-05,739.0,2,243.6044183597502,LightGBM,2,2011-05-22
22178,2011-06-12,543.0,3,330.1482945393993,LightGBM,2,2011-05-22
22178,2011-06-19,276.0,4,336.5575863103681,LightGBM,2,2011-05-22
22197,2011-05-29,4562.0,1,453.1830188349201,LightGBM,2,2011-05-22
22197,2011-06-05,533.0,2,292.4355354997285,LightGBM,2,2011-05-22
22197,2011-06-12,410.0,3,425.7123249149546,LightGBM,2,2011-05-22
22197,2011-06-19,437.0,4,428.16000489023213,LightGBM,2,2011-05-22
22355,2011-05-29,354.0,1,223.31010705392706,LightGBM,2,2011-05-22
22355,2011-06-05,152.0,2,189.7678484740142,LightGBM,2,2011-05-22
22355,2011-06-12,243.0,3,231.12409312984843,LightGBM,2,2011-05-22
22355,2011-06-19,405.0,4,241.35273963189064,LightGBM,2,2011-05-22
22386,2011-05-29,560.0,1,264.55845957925743,LightGBM,2,2011-05-22
22386,2011-06-05,410.0,2,195.75234103798027,LightGBM,2,2011-05-22
22386,2011-06-12,478.0,3,309.7084666166395,LightGBM,2,2011-05-22
22386,2011-06-19,243.0,4,313.7785516798215,LightGBM,2,2011-05-22
22411,2011-05-29,338.0,1,219.85673270338657,LightGBM,2,2011-05-22
22411,2011-06-05,85.0,2,166.38128755460755,LightGBM,2,2011-05-22
22411,2011-06-12,188.0,3,229.73623669484357,LightGBM,2,2011-05-22
22411,2011-06-19,144.0,4,225.85826914037517,LightGBM,2,2011-05-22
22423,2011-05-29,169.0,1,255.7043079737089,LightGBM,2,2011-05-22
22423,2011-06-05,263.0,2,232.62435438107318,LightGBM,2,2011-05-22
22423,2011-06-12,208.0,3,257.5730675489097,LightGBM,2,2011-05-22
22423,2011-06-19,174.0,4,236.31933813344457,LightGBM,2,2011-05-22
22469,2011-05-29,1205.0,1,157.05263205090378,LightGBM,2,2011-05-22
22469,2011-06-05,421.0,2,132.73816070227616,LightGBM,2,2011-05-22
22469,2011-06-12,366.0,3,150.17502736926653,LightGBM,2,2011-05-22
22469,2011-06-19,261.0,4,121.0136180343435,LightGBM,2,2011-05-22
22492,2011-05-29,288.0,1,355.1326785722206,LightGBM,2,2011-05-22
22492,2011-06-05,108.0,2,247.71488585091103,LightGBM,2,2011-05-22
22492,2011-06-12,361.0,3,314.35157233593213,LightGBM,2,2011-05-22
22492,2011-06-19,761.0,4,296.3806970028043,LightGBM,2,2011-05-22
22616,2011-05-29,84.0,1,362.4571716021347,LightGBM,2,2011-05-22
22616,2011-06-05,80.0,2,272.79476409095264,LightGBM,2,2011-05-22
22616,2011-06-12,46.0,3,330.3457699306532,LightGBM,2,2011-05-22
22616,2011-06-19,1512.0,4,248.30417590476347,LightGBM,2,2011-05-22
22952,2011-05-29,0.0,1,2.4851111918771447,LightGBM,2,2011-05-22
22952,2011-06-05,0.0,2,0.5031709424271487,LightGBM,2,2011-05-22
22952,2011-06-12,0.0,3,0.5508059222801809,LightGBM,2,2011-05-22
22952,2011-06-19,2.0,4,0.5359014002588633,LightGBM,2,2011-05-22
23084,2011-05-29,454.0,1,349.2607088360653,LightGBM,2,2011-05-22
23084,2011-06-05,135.0,2,248.90667478758652,LightGBM,2,2011-05-22
23084,2011-06-12,199.0,3,292.43539770948536,LightGBM,2,2011-05-22
23084,2011-06-19,642.0,4,222.63939543285852,LightGBM,2,2011-05-22
23166,2011-05-29,215.0,1,169.28064861181522,LightGBM,2,2011-05-22
23166,2011-06-05,67.0,2,93.01234547868746,LightGBM,2,2011-05-22
23166,2011-06-12,145.0,3,119.66844832640416,LightGBM,2,2011-05-22
23166,2011-06-19,125.0,4,107.65084801393769,LightGBM,2,2011-05-22
23843,2011-05-29,0.0,1,0.9635164664610092,LightGBM,2,2011-05-22
